Id,Title,DOI,Year,Source
"M708","A systematic review on anomaly detection for cloud computing environments","10.1145/3442536.3442550",2020,"SNOWBALLING FORWARD 1"
"M709","A protocol-independent container network observability analysis system based on eBPF","10.1109/ICPADS51040.2020.00099",2020,"SNOWBALLING FORWARD 1"
"M710","Microservices: Architecture, container, and challenges","10.1109/QRS-C51114.2020.00107",2020,"SNOWBALLING FORWARD 1"
"M711","Towards unsupervised introspection of containerized application","10.1145/3442520.3442530",2020,"SNOWBALLING FORWARD 1"
"M712","Real-time incident prediction for online service systems","10.1145/3368089.3409672",2020,"SNOWBALLING FORWARD 1"
"M713","Malchain: Virtual Application Behaviour Profiling by Aggregated Microservice Data Exchange Graph","10.1109/CloudCom49646.2020.00004",2020,"SNOWBALLING FORWARD 1"
"M714","FluxInfer: Automatic Diagnosis of Performance Anomaly for Online Database System","10.1109/IPCCC50635.2020.9391550",2020,"SNOWBALLING FORWARD 1"
"M715","A delta-debugging approach to assessing the resilience of actor programs through run-time test perturbations","10.1145/3387903.3389303",2020,"SNOWBALLING FORWARD 1"
"M716","Ant-man: Towards agile power management in the microservice era","10.1109/SC41405.2020.00082",2020,"SNOWBALLING FORWARD 1"
"M717","Multi-indicators prediction in microservice using Granger causality test and Attention LSTM","10.1109/SERVICES48979.2020.00030",2020,"SNOWBALLING FORWARD 1"
"M718","TOPOSCH: Latency-aware scheduling based on critical path analysis on shared yarn clusters","10.1109/CLOUD49709.2020.00091",2020,"SNOWBALLING FORWARD 1"
"M719","Service load prediction based on user knowledge level evolution for software development knowledge base","10.1109/CLOUD49709.2020.00027",2020,"SNOWBALLING FORWARD 1"
"M720","Applying a multi-platform architectural conformance solution in a real-world microservice-based system","10.1145/3425269.3425270",2020,"SNOWBALLING FORWARD 1"
"M721","Towards a method for monitoring the coupling evolution of microservice-based architectures","10.1145/3425269.3425273",2020,"SNOWBALLING FORWARD 1"
"M722","Scenario-driven and Bottom-up Microservice Decomposition Method for Monolithic Systems [?????????????????????]","10.13328/j.cnki.jos.006031",2020,"SNOWBALLING FORWARD 1"
"M723","A microservice reference case study for design-runtime interaction in MDE","",2019,"SNOWBALLING FORWARD 1"
"M724","Anomaly detection for container cluster based on JointCloud platform","10.1145/3314545.3314567",2019,"SNOWBALLING FORWARD 1"
"M725","An Open-Source Benchmark Suite for Microservices and Their Hardware-Software Implications for Cloud & Edge Systems","10.1145/3297858.3304013",2019,"SNOWBALLING FORWARD 1"
"M726","?qSim: Enabling Accurate and Scalable Simulation for Interactive Microservices","10.1109/ISPASS.2019.00034",2019,"SNOWBALLING FORWARD 1"
"M727","Performance modeling and workflow scheduling of microservice-based applications in clouds","10.1109/TPDS.2019.2901467",2019,"SNOWBALLING FORWARD 1"
"M728","Microscaler: Automatic scaling for microservices with an online learning approach","10.1109/ICWS.2019.00023",2019,"SNOWBALLING FORWARD 1"
"M729","Unleashing the scalability potential of power-constrained data center in the microservice era","10.1145/3337821.3337857",2019,"SNOWBALLING FORWARD 1"
"M730","Straddling the crevasse: A review of microservice software architecture foundations and recent advancements","10.1002/spe.2729",2019,"SNOWBALLING FORWARD 1"
"M731","Fault Root Rank Algorithm Based on Random Walk Mechanism in Fault Knowledge Graph","10.1109/BMSB53066.2021.9547194",2021,"SNOWBALLING FORWARD 1"
"M732","DOCKERANALYZER: Towards fine grained resource elasticity for microservices-based applications deployed with docker","10.1109/PDCAT46702.2019.00049",2019,"SNOWBALLING FORWARD 1"
"M733","KubAnomaly: Anomaly detection for the Docker orchestration platform with neural network approaches","10.1002/eng2.12080",2019,"SNOWBALLING FORWARD 1"
"M734","Migrating web applications from monolithic structure to microservices architecture","10.1145/3275219.3275230",2018,"SNOWBALLING FORWARD 1"
"M735","Delta debugging microservice systems","10.1145/3238147.3240730",2018,"SNOWBALLING FORWARD 1"
"M736","FacGraph: Frequent Anomaly Correlation Graph Mining for Root Cause Diagnose in Micro-Service Architecture","10.1109/PCCC.2018.8711092",2018,"SNOWBALLING FORWARD 1"
"M737","Logging Practices in Software Engineering: A Systematic Mapping Study","10.1109/TSE.2022.3166924",2023,"SNOWBALLING BACKWARD 1"
"M738","[No title available]","",2022,"SNOWBALLING BACKWARD 1"
"M739","Fault Localization in Server-Side Applications Using Spectrum-Based Fault Localization","10.1109/SANER53432.2022.00131",2022,"SNOWBALLING BACKWARD 1"
"M740","Survey on Tools and Techniques Detecting Microservice API Patterns","10.1109/SCC55611.2022.00018",2022,"SNOWBALLING BACKWARD 1"
"M741","BCL-FL: A Data Augmentation Approach with Between-Class Learning for Fault Localization","10.1109/SANER53432.2022.00045",2022,"SNOWBALLING BACKWARD 1"
"M742","Kuber: Cost-Efficient Microservice Deployment Planner","10.1109/SANER53432.2022.00040",2022,"SNOWBALLING BACKWARD 1"
"M743","Microservices Monitoring with Event Logs and Black Box Execution Tracing","10.1109/TSC.2019.2940009",2022,"SNOWBALLING BACKWARD 1"
"M744","Locating Anomaly Clues for Atypical Anomalous Services: An Industrial Exploration","10.1109/TDSC.2022.3181143",2022,"SNOWBALLING BACKWARD 1"
"M745","Root-cause analysis of process-data quality problems","10.1080/2573234X.2021.1947751",2022,"SNOWBALLING BACKWARD 1"
"M746","Static analysis tools in the era of cloud-native systems","",2022,"SNOWBALLING BACKWARD 1"
"M747","Tranad: Deep transformer networks for anomaly detection in multivariate time series data","",2022,"SNOWBALLING BACKWARD 1"
"M748","A Qualitative Study of the Benefits and Costs of Logging from Developers' Perspectives","10.1109/TSE.2020.2970422",2021,"SNOWBALLING BACKWARD 1"
"M749","SDFVAE: Static and dynamic factorized vae for anomaly detection of multivariate CDN KPIs","10.1145/3442381.3450013",2021,"SNOWBALLING BACKWARD 1"
"M750","RobustPeriod: Robust Time-Frequency Mining for Multiple Periodicity Detection","10.1145/3448016.3452779",2021,"SNOWBALLING BACKWARD 1"
"M751","Multivariate Time Series Anomaly Detection and Interpretation using Hierarchical Inter-Metric and Temporal Embedding","10.1145/3447548.3467075",2021,"SNOWBALLING BACKWARD 1"
"M752","Self-supervised learning: Generative or contrastive","",2021,"SNOWBALLING BACKWARD 1"
"M753","Kubernetes","",2021,"SNOWBALLING BACKWARD 1"
"M754","An Evaluation of Frameworks for Microservices Development","10.1007/978-3-030-71906-7_8",2021,"SNOWBALLING BACKWARD 1"
"M755","AWS Elastic Kubernetes Service (EKS)","",2021,"SNOWBALLING BACKWARD 1"
"M756","Elasticsearch","",2021,"SNOWBALLING BACKWARD 1"
"M757","Practical Approach to Asynchronous Multivariate Time Series Anomaly Detection and Localization","10.1145/3447548.3467174",2021,"SNOWBALLING BACKWARD 1"
"M758","Bayesian temporal factorization for multidimensional time series prediction","",2021,"SNOWBALLING BACKWARD 1"
"M759","PLELog: Semi-Supervised Log-Based Anomaly Detection via Probabilistic Label Estimation","10.1109/ICSE-Companion52605.2021.00106",2021,"SNOWBALLING BACKWARD 1"
"M760","AutoMAP: Diagnose Your Microservice-based Web Applications Automatically","10.1145/3366423.3380111",2020,"SNOWBALLING FORWARD 1"
"M761","Preallocation of Electric Buses for Resilient Restoration of Distribution Network: A Data-Driven Robust Stochastic Optimization Method","",2021,"SNOWBALLING BACKWARD 1"
"M762","TraceLingo: Trace representation and learning for performance issue diagnosis in cloud services","10.1109/CloudIntelligence52565.2021.00016",2021,"SNOWBALLING BACKWARD 1"
"M763","Structural coupling for microservices","",2021,"SNOWBALLING BACKWARD 1"
"M764","Introducing Distributed Application Runtime (Dapr): Simplifying Microservices Applications Development Through Proven and Reusable Patterns and Practices","10.1007/978-1-4842-6998-5",2021,"SNOWBALLING BACKWARD 1"
"M765","No Free Lunch: Microservice Practices Reconsidered in Industry","",2021,"SNOWBALLING BACKWARD 1"
"M766","Jump-starting multivariate time series anomaly detection for online service systems","",2021,"SNOWBALLING BACKWARD 1"
"M767","Unsupervised detection of microservice trace anomalies through service-level deep bayesian networks","10.1109/ISSRE5003.2020.00014",2020,"SNOWBALLING BACKWARD 1"
"M768","Timeseries anomaly detection using temporal hierarchical one-class network","",2020,"SNOWBALLING BACKWARD 1"
"M769","The hardness of conditional independence testing and the generalised covariance measure","10.1214/19-AOS1857",2020,"SNOWBALLING BACKWARD 1"
"M770","A Systematic Mapping Study on Microservices Architecture in DevOps","10.1016/j.jss.2020.110798",2020,"SNOWBALLING BACKWARD 1"
"M771","RobustTAD: Robust time series anomaly detection via decomposition and convolutional neural networks","",2020,"SNOWBALLING BACKWARD 1"
"M772","LogSayer: Log Pattern-driven Cloud Component Anomaly Diagnosis with Machine Learning","10.1109/IWQoS49365.2020.9212954",2020,"SNOWBALLING BACKWARD 1"
"M773","Live forensics for hpc systems: A case study on distributed storage systems","10.1109/SC41405.2020.00069",2020,"SNOWBALLING BACKWARD 1"
"M774","Fast Dimensional Analysis for Root Cause Investigation in a Large-Scale Service Environment","10.1145/3393691.3394185",2020,"SNOWBALLING BACKWARD 1"
"M775","Real-Time Anomaly Detection of NoSQL Systems Based on Resource Usage Monitoring","10.1109/TII.2019.2958606",2020,"SNOWBALLING BACKWARD 1"
"M776","Locating the clues of declining success rate of service calls","10.1109/ISSRE5003.2020.00039",2020,"SNOWBALLING BACKWARD 1"
"M777","The effects of soft errors and mitigation strategies for virtualization servers","",2020,"SNOWBALLING BACKWARD 1"
"M778","Towards Observability Data Management at Scale","10.1145/3456859.3456863",2020,"SNOWBALLING BACKWARD 1"
"M779","Can You Capture Information As You Intend To? A Case Study on Logging Practice in Industry","10.1109/ICSME46990.2020.00012",2020,"SNOWBALLING BACKWARD 1"
"M780","Evaluating Frameworks Assemblies in Microservices-based Systems Using Imperfect Information","10.1109/ICSA-C50368.2020.00049",2020,"SNOWBALLING BACKWARD 1"
"M781","Self-supervised anomaly detection from distributed traces","10.1109/UCC48980.2020.00054",2020,"SNOWBALLING BACKWARD 1"
"M782","A modeling method for systematic architecture reconstruction of microservice-based software systems","10.1007/978-3-030-49418-6_21",2020,"SNOWBALLING BACKWARD 1"
"M783","Towards microservice smells detection","10.1145/3387906.3388625",2020,"SNOWBALLING BACKWARD 1"
"M784","Diagnosing root causes of intermittent slow queries in cloud databases","10.14778/3389133.3389136",2020,"SNOWBALLING BACKWARD 1"
"M785","Workflow-Aware Automatic Fault Diagnosis for Microservice-Based Applications with Statistics","10.1109/TNSM.2020.3022028",2020,"SNOWBALLING FORWARD 1"
"M786","Accelerometer: Understanding acceleration opportunities for data center overheads at Hyperscale","10.1145/3373376.3378450",2020,"SNOWBALLING BACKWARD 1"
"M787","Autopilot: Workload autoscaling at Google","10.1145/3342195.3387524",2020,"SNOWBALLING BACKWARD 1"
"M788","A causality mining and knowledge graph based method of root cause diagnosis for performance anomaly in cloud applications","10.3390/app10062166",2020,"SNOWBALLING BACKWARD 1"
"M789","USAD: UnSupervised Anomaly Detection on Multivariate Time Series","10.1145/3394486.3403392",2020,"SNOWBALLING BACKWARD 1"
"M790","Using BERT to Predict Bug-Fixing Time","10.1109/EAIS48028.2020.9122781",2020,"SNOWBALLING BACKWARD 1"
"M791","Automatically Generating Descriptive Texts in Logging Statements: How Far Are We?","10.1007/978-3-030-64437-6_13",2020,"SNOWBALLING BACKWARD 1"
"M792","Tools and Benchmarks for Automated Log Parsing","10.1109/ICSE-SEIP.2019.00021",2019,"SNOWBALLING BACKWARD 1"
"M793","From monolithic architecture to microservices architecture","10.1109/ISSREW.2019.00050",2019,"SNOWBALLING BACKWARD 1"
"M794","Systems monitoring and big data analysis using the elasticsearch system","10.1109/CSCS.2019.00039",2019,"SNOWBALLING BACKWARD 1"
"M795","Anomaly detection and classification using distributed tracing and deep learning","10.1109/CCGRID.2019.00038",2019,"SNOWBALLING BACKWARD 1"
"M796","The saga pattern in a reactive microservices environment","10.5220/0007918704830490",2019,"SNOWBALLING BACKWARD 1"
"M797","Zeno: Diagnosing performance problems with temporal provenance","",2019,"SNOWBALLING BACKWARD 1"
"M798","Time-series anomaly detection service at Microsoft","10.1145/3292500.3330680",2019,"SNOWBALLING BACKWARD 1"
"M799","Outage prediction and diagnosis for cloud service systems","10.1145/3308558.3313501",2019,"SNOWBALLING BACKWARD 1"
"M800","Seer: Leveraging Big Data to Navigate the Complexity of Performance Debugging in Cloud Microservices","10.1145/3297858.3304004",2019,"SNOWBALLING BACKWARD 1"
"M801","Graph-based and scenario-driven microservice analysis, retrieval, and testing","10.1016/j.future.2019.05.048",2019,"SNOWBALLING BACKWARD 1"
"M802","Enhancing Failure Propagation Analysis in Cloud Computing Systems","10.1109/ISSRE.2019.00023",2019,"SNOWBALLING BACKWARD 1"
"M803","?-Diagnosis: Unsupervised and real-time diagnosis of small-window long-tail latency in large-scale microservice platforms","10.1145/3308558.3313653",2019,"SNOWBALLING BACKWARD 1"
"M804","An approach to cloud execution failure diagnosis based on exception logs in openstack","10.1109/CLOUD.2019.00031",2019,"SNOWBALLING BACKWARD 1"
"M805","On the Sensitivity of Granger Causality to Errors-In-Variables, Linear Transformations and Subsampling","10.1111/jtsa.12430",2019,"SNOWBALLING BACKWARD 1"
"M806","Cloud container technologies: A state-of-the-art review","10.1109/TCC.2017.2702586",2019,"SNOWBALLING BACKWARD 1"
"M807","An extensible data-driven approach for evaluating the quality of microservice architectures","10.1145/3297280.3297400",2019,"SNOWBALLING BACKWARD 1"
"M808","Microservices anti-patterns: A taxonomy","10.1007/978-3-030-31646-4_5",2019,"SNOWBALLING BACKWARD 1"
"M809","Performance Benchmark Analysis of Istio and Linkerd","",2019,"SNOWBALLING BACKWARD 1"
"M810","Robusttrend: A huber loss with a combined first and second order difference regularization for time series trend filtering","10.24963/ijcai.2019/535",2019,"SNOWBALLING BACKWARD 1"
"M811","Anomaly detection from system tracing data using multimodal deep learning","10.1109/CLOUD.2019.00038",2019,"SNOWBALLING BACKWARD 1"
"M812","Simultaneous static and dynamic analysis for fine-scale identification of process operation statuses","",2019,"SNOWBALLING BACKWARD 1"
"M813","An Approach to Recommendation of Verbosity Log Levels Based on Logging Intention","10.1109/ICSME.2019.00022",2019,"SNOWBALLING BACKWARD 1"
"M814","An Exploratory Study of Logging Configuration Practice in Java","10.1109/ICSME.2019.00079",2019,"SNOWBALLING BACKWARD 1"
"M815","Graph convolutional network hashing","",2019,"SNOWBALLING BACKWARD 1"
"M816","Microservice architecture in reality: An industrial inquiry","10.1109/ICSA.2019.00014",2019,"SNOWBALLING BACKWARD 1"
"M817","On the Accuracy of SonarQube Technical Debt Remediation Time","10.1109/SEAA.2019.00055",2019,"SNOWBALLING BACKWARD 1"
"M818","Time series anomaly detection based on shapelet learning","10.1007/s00180-018-0824-9",2019,"SNOWBALLING BACKWARD 1"
"M819","Combining spectrum-based fault localization and statistical debugging: An empirical study","10.1109/ASE.2019.00054",2019,"SNOWBALLING BACKWARD 1"
"M820","Robust log-based anomaly detection on unstable log data","10.1145/3338906.3338931",2019,"SNOWBALLING BACKWARD 1"
